,productid,total_sales,year,month
1744,714,5017.74625,2013,05
1745,715,8098.163376666666,2013,05
1746,716,4133.653104,2013,05
1747,717,23190.3,2013,05
1748,718,27484.799999999996,2013,05
1749,719,13742.4,2013,05
1750,722,9104.94,2013,05
1751,723,3439.644,2013,05
1752,736,4855.968,2013,05
1753,738,14543.62416,2013,05
1754,739,18830.100000000002,2013,05
1755,742,13917.900000000001,2013,05
1756,743,36439.2,2013,05
1757,747,11336.64,2013,05
1758,748,42463.240000000005,2013,05
1759,759,4697.9400000000005,2013,05
1760,760,2348.9700000000003,2013,05
1761,761,5225.153266666666,2013,05
1762,762,1565.98,2013,05
1763,763,7046.91,2013,05
1764,764,782.99,2013,05
1765,765,4697.9400000000005,2013,05
1766,766,3131.96,2013,05
1767,767,4697.9400000000005,2013,05
1768,768,2348.9700000000003,2013,05
1769,769,7046.91,2013,05
1770,770,5480.93,2013,05
1771,779,154970.31366486487,2013,05
1772,780,116758.76770909091,2013,05
1773,781,153859.02272727274,2013,05
1774,782,153102.06071999998,2013,05
1775,783,143114.30658064515,2013,05
1776,784,110075.21382857142,2013,05
1777,789,34206.9,2013,05
1778,790,21990.149999999998,2013,05
1779,791,17103.45,2013,05
1780,792,49012.43750000001,2013,05
1781,793,108278.9459375,2013,05
1782,794,103905.204,2013,05
1783,795,73830.72357142856,2013,05
1784,796,59687.55000000001,2013,05
1785,797,49424.690769230765,2013,05
1786,798,45083.395359999995,2013,05
1787,799,34140.40357894737,2013,05
1788,800,18252.782099999997,2013,05
1789,801,53542.65276190476,2013,05
1790,808,1175.856,2013,05
1791,809,1523.232,2013,05
1792,810,2164.86,2013,05
1793,811,614.652,2013,05
1794,813,3030.804,2013,05
1795,822,15346.614000000001,2013,05
1796,828,528.4488,2013,05
1797,833,8208.654,2013,05
1798,835,28781.945289473686,2013,05
1799,836,15703.512,2013,05
1800,838,29202.6,2013,05
1801,839,17178.0,2013,05
1802,855,116.987,2013,05
1803,858,2095.0972363636365,2013,05
1804,859,2759.646230769231,2013,05
1805,860,1019.0417894736843,2013,05
1806,864,12186.073333333332,2013,05
1807,865,8323.227222222222,2013,05
1808,867,7142.7128,2013,05
1809,868,1679.76,2013,05
1810,869,8962.84572631579,2013,05
1811,870,807.6985085714285,2013,05
1812,871,39.96,2013,05
1813,872,35.96,2013,05
1814,873,115.41600000000001,2013,05
1815,874,484.72445454545453,2013,05
1816,875,938.7957333333335,2013,05
1817,876,15578.044444444446,2013,05
1818,877,1060.7331666666666,2013,05
1819,878,43.96,2013,05
1820,879,159.0,2013,05
1821,880,5500.0998,2013,05
1822,881,5653.832799999999,2013,05
1823,882,53.99,2013,05
1824,883,7244.011839285715,2013,05
1825,884,9818.841359259259,2013,05
1826,885,17468.034,2013,05
1827,886,7522.78875,2013,05
1828,887,8432.844000000001,2013,05
1829,888,9637.536,2013,05
1830,889,14456.304,2013,05
1831,890,7228.152,2013,05
1832,891,10842.228,2013,05
1833,892,34095.293375,2013,05
1834,893,25900.878,2013,05
1835,894,1821.9,2013,05
1836,895,4801.248,2013,05
1837,896,3800.988,2013,05
1838,898,200.052,2013,05
1839,899,5001.3,2013,05
1840,900,3000.7799999999997,2013,05
1841,902,1000.26,2013,05
1842,903,400.104,2013,05
1843,904,20534.676,2013,05
1844,905,11578.062,2013,05
1845,906,6772.074000000001,2013,05
1846,907,1022.4,2013,05
1847,908,699.6959999999999,2013,05
1848,909,1241.4605846153847,2013,05
1849,910,1042.272,2013,05
1850,911,16.272,2013,05
1851,913,789.6,2013,05
1852,914,276.62399999999997,2013,05
1853,915,328.776,2013,05
1854,916,915.936,2013,05
1855,917,8812.9328,2013,05
1856,918,4594.47,2013,05
1857,919,1109.01,2013,05
1858,920,6970.92,2013,05
1859,921,9.98,2013,05
1860,922,11.97,2013,05
1861,923,4.99,2013,05
1862,924,5695.2119999999995,2013,05
1863,925,9442.062,2013,05
1864,926,4945.842,2013,05
1865,927,299.748,2013,05
1866,929,29.99,2013,05
1867,930,35.0,2013,05
1868,931,21.49,2013,05
1869,932,24.99,2013,05
1870,933,65.2,2013,05
1871,934,28.99,2013,05
1872,935,971.76,2013,05
1873,936,1229.3819999999998,2013,05
1874,937,2521.2726933333333,2013,05
1875,938,2210.754,2013,05
1876,939,2086.2239999999997,2013,05
1877,940,2818.452,2013,05
1878,941,923.2860000000001,2013,05
1879,942,218.454,2013,05
1880,943,149.874,2013,05
1881,944,5228.1900000000005,2013,05
1882,945,2964.276,2013,05
1883,946,248.886,2013,05
1884,947,1428.492,2013,05
1885,948,4089.6,2013,05
1886,949,2842.938,2013,05
1887,950,2462.304,2013,05
1888,951,10901.594454545455,2013,05
1889,952,485.76,2013,05
1890,953,32709.836249999997,2013,05
1891,954,78197.496,2013,05
1892,955,30516.096,2013,05
1893,956,5721.768,2013,05
1894,957,52449.54,2013,05
1895,958,11357.955,2013,05
1896,959,8351.4375,2013,05
1897,960,3006.5175,2013,05
1898,961,18707.22,2013,05
1899,962,11023.897500000001,2013,05
1900,963,11023.897500000001,2013,05
1901,964,6670.545000000001,2013,05
1902,965,16702.875,2013,05
1903,966,91529.55602142858,2013,05
1904,967,40052.376000000004,2013,05
1905,968,18595.746,2013,05
1906,969,81082.2207,2013,05
1907,970,22419.504545454543,2013,05
1908,971,6803.16,2013,05
1909,972,42276.78,2013,05
1910,973,118210.30005,2013,05
1911,974,80768.67516666667,2013,05
1912,975,23473.662,2013,05
1913,976,129878.72166956522,2013,05
1914,977,14255.736,2013,05
1915,978,6681.15,2013,05
1916,979,20711.565,2013,05
1917,980,11080.656,2013,05
1918,981,15594.997333333333,2013,05
1919,982,9233.880000000001,2013,05
1920,983,9233.880000000001,2013,05
1921,984,12203.784000000001,2013,05
1922,985,11525.796,2013,05
1923,986,8135.856000000001,2013,05
1924,987,8135.856000000001,2013,05
1925,988,14237.748000000001,2013,05
1926,989,6803.874000000001,2013,05
1927,990,7775.856000000001,2013,05
1928,991,6155.886,2013,05
1929,992,12311.772,2013,05
1930,993,3239.9400000000005,2013,05
1931,994,907.0319999999999,2013,05
1932,996,2478.396,2013,05
1933,997,4679.913333333334,2013,05
1934,998,38071.99495,2013,05
1935,999,33985.770622222226,2013,05
1936,707,7856.059770000001,2013,06
1937,708,8647.054207,2013,06
1938,711,9719.659543925234,2013,06
1939,712,3292.121504587156,2013,06
1940,713,249.95000000000002,2013,06
1941,714,7636.919119148935,2013,06
1942,715,13647.161326086956,2013,06
1943,716,5619.740691891891,2013,06
1944,717,46380.6,2013,06
1945,718,39509.4,2013,06
1946,719,15460.199999999999,2013,06
1947,722,10318.931999999999,2013,06
1948,723,3439.644,2013,06
1949,729,499.0856,2013,06
1950,730,249.5428,2013,06
1951,736,2630.316,2013,06
1952,738,19626.203999999998,2013,06
1953,739,40116.3,2013,06
1954,742,22104.9,2013,06
1955,743,35629.44,2013,06
1956,747,27531.84,2013,06
1957,748,45847.200000000004,2013,06
1958,760,1691.2584,2013,06
1959,761,1691.2584,2013,06
1960,762,1127.5056,2013,06
1961,765,1127.5056,2013,06
1962,770,563.7528,2013,06
1963,779,229857.47076923074,2013,06
1964,780,222879.74174634146,2013,06
1965,781,180273.70037419352,2013,06
1966,782,319730.58183235297,2013,06
1967,783,206499.92164285714,2013,06
1968,784,177377.22711111107,2013,06
1969,792,111172.425,2013,06
1970,793,187804.7659090909,2013,06
1971,794,138456.5,2013,06
1972,795,140441.48511627907,2013,06
1973,796,100720.31666666667,2013,06
1974,797,64456.187249999995,2013,06
1975,798,61460.683741935485,2013,06
1976,799,54143.43496969697,2013,06
1977,800,41763.718181818185,2013,06
1978,801,56564.92094615385,2013,06
1979,808,1968.4205555555554,2013,06
1980,809,4231.294354285715,2013,06
1981,810,3319.452,2013,06
1982,811,1229.304,2013,06
1983,813,3463.7760000000003,2013,06
1984,819,367.6098,2013,06
1985,822,20700.084000000003,2013,06
1986,826,83.2981,2013,06
1987,833,6424.164000000001,2013,06
1988,835,44612.25,2013,06
1989,836,18915.593999999997,2013,06
1990,838,42086.1,2013,06
1991,839,16319.1,2013,06
1992,852,243.71749999999997,2013,06
1993,854,194.974,2013,06
1994,856,116.987,2013,06
1995,858,3561.694986666667,2013,06
1996,859,4390.14495862069,2013,06
1997,860,1490.6246666666666,2013,06
1998,864,20043.795483870967,2013,06
1999,865,12450.074583333335,2013,06
2000,866,457.20000000000005,2013,06
2001,867,18079.766807142856,2013,06
2002,868,4405.481666666667,2013,06
2003,869,14672.482578947369,2013,06
2004,870,1951.5513508982035,2013,06
2005,871,519.48,2013,06
2006,872,674.25,2013,06
2007,873,321.32452289156623,2013,06
2008,874,1139.743638095238,2013,06
2009,875,1839.7054272727273,2013,06
2010,876,28948.363636363636,2013,06
2011,877,2022.7164615384618,2013,06
2012,878,1099.0,2013,06
2013,879,795.0,2013,06
2014,880,13138.567877922078,2013,06
2015,881,9034.666967272726,2013,06
2016,882,755.86,2013,06
2017,883,11887.610754285715,2013,06
2018,884,16252.297926760564,2013,06
2019,885,30026.03545454545,2013,06
2020,886,8602.235999999999,2013,06
2021,887,12649.266,2013,06
2022,888,7830.498,2013,06
2023,889,55124.16972631579,2013,06
2024,890,13251.612000000001,2013,06
2025,891,7228.152,2013,06
2026,892,37345.452,2013,06
2027,893,22286.802,2013,06
2028,894,2550.6600000000003,2013,06
2029,895,11603.016,2013,06
2030,896,5001.3,2013,06
2031,897,800.208,2013,06
2032,898,1800.4679999999998,2013,06
2033,899,12375.661279999998,2013,06
2034,900,5801.508,2013,06
2035,902,4201.092,2013,06
2036,903,2600.676,2013,06
2037,904,25533.30070909091,2013,06
2038,905,18568.59,2013,06
2039,906,12451.878000000002,2013,06
2040,907,2747.7,2013,06
2041,908,813.5999999999999,2013,06
2042,909,1784.784,2013,06
2043,910,2684.6400000000003,2013,06
2044,913,1737.12,2013,06
2045,914,439.34399999999994,2013,06
2046,915,399.228,2013,06
2047,916,2179.296,2013,06
2048,917,13760.437650000002,2013,06
2049,918,6970.92,2013,06
2050,919,2376.4500000000003,2013,06
2051,920,9981.09,2013,06
2052,921,149.70000000000002,2013,06
2053,922,175.56,2013,06
2054,923,54.89,2013,06
2055,924,9591.936,2013,06
2056,925,12289.668,2013,06
2057,926,7493.7,2013,06
2058,927,1948.3619999999999,2013,06
2059,928,74.97,2013,06
2060,929,239.92,2013,06
2061,930,1120.0,2013,06
2062,931,408.30999999999995,2013,06
2063,932,499.79999999999995,2013,06
2064,933,1075.8,2013,06
2065,934,318.89,2013,06
2066,935,2113.578,2013,06
2067,936,1601.9219999999998,2013,06
2068,937,4951.998566666667,2013,06
2069,938,2890.986,2013,06
2070,939,3464.622,2013,06
2071,940,5102.37,2013,06
2072,941,1603.602,2013,06
2073,942,1310.7240000000002,2013,06
2074,943,1049.118,2013,06
2075,944,11565.390000000001,2013,06
2076,945,5089.671872727273,2013,06
2077,946,553.08,2013,06
2078,947,1813.086,2013,06
2079,948,5733.572727272727,2013,06
2080,949,4632.936,2013,06
2081,950,3847.3500000000004,2013,06
2082,951,19407.1208,2013,06
2083,952,1103.5024,2013,06
2084,953,59322.05999999999,2013,06
2085,954,86515.25133333335,2013,06
2086,955,67757.77894736842,2013,06
2087,956,36619.3152,2013,06
2088,957,169702.43727272726,2013,06
2089,958,31594.416,2013,06
2090,959,18066.943125,2013,06
2091,960,3006.5175,2013,06
2092,961,28394.8875,2013,06
2093,962,24813.04875,2013,06
2094,963,10355.7825,2013,06
2095,964,13807.710000000001,2013,06
2096,965,39837.470400000006,2013,06
2097,966,160366.85262,2013,06
2098,967,116646.04309090908,2013,06
2099,968,64642.355142857145,2013,06
2100,969,219373.6068642857,2013,06
2101,970,47537.0805,2013,06
2102,971,15695.861999999997,2013,06
2103,972,100082.759765625,2013,06
2104,973,171530.92430909091,2013,06
2105,974,86492.40875862069,2013,06
2106,975,68039.6,2013,06
2107,976,162998.81881463414,2013,06
2108,977,37005.51469999999,2013,06
2109,978,11032.463076923079,2013,06
2110,979,29705.420769230772,2013,06
2111,980,15040.031818181818,2013,06
2112,981,35977.362451851855,2013,06
2113,982,10912.767272727271,2013,06
2114,983,19049.274585714284,2013,06
2115,984,20565.636000000002,2013,06
2116,985,18305.676,2013,06
2117,986,16271.712000000001,2013,06
2118,987,18336.493636363637,2013,06
2119,988,18025.87142857143,2013,06
2120,989,7387.063200000001,2013,06
2121,990,16588.4928,2013,06
2122,991,20796.094880000004,2013,06
2123,992,18051.094285714287,2013,06
2124,993,10601.803666666667,2013,06
2125,994,1198.578,2013,06
2126,996,4082.0640000000003,2013,06
2127,997,27798.03066666667,2013,06
2128,998,62720.338490740745,2013,06
2129,999,46697.39608695652,2013,06
2130,707,14266.995014492753,2013,07
2131,708,13273.300390769231,2013,07
2132,711,12994.150610204084,2013,07
2133,712,4286.580713084112,2013,07
2134,713,1499.7,2013,07
2135,714,9316.816819444446,2013,07
2136,715,13413.908230985915,2013,07
2137,716,7735.628003508771,2013,07
2138,717,36073.799999999996,2013,07
2139,718,37791.6,2013,07
2140,719,23190.3,2013,07
2141,722,8902.608,2013,07
2142,723,5462.964,2013,07
2143,736,5462.964,2013,07
2144,738,19175.77442857143,2013,07
2145,739,32748.0,2013,07
2146,742,23742.300000000003,2013,07
2147,743,54253.920000000006,2013,07
2148,747,20243.999999999996,2013,07
2149,748,50759.4,2013,07
2150,779,217538.10623414634,2013,07
2151,780,161471.304,2013,07
2152,781,155704.4717142857,2013,07
2153,782,266401.46260851057,2013,07
2154,783,202386.42528095236,2013,07
2155,784,221903.8821509434,2013,07
2156,792,58457.14874999999,2013,07
2157,793,149594.10375,2013,07
2158,794,143589.73621621623,2013,07
2159,795,93824.64,2013,07
2160,796,47927.25,2013,07
2161,797,87785.41154444443,2013,07
2162,798,55407.782304,2013,07
2163,799,46660.405,2013,07
2164,800,27705.589578947373,2013,07
2165,801,63646.41774615384,2013,07
2166,808,2024.25392,2013,07
2167,809,4231.175717647058,2013,07
2168,810,2886.4800000000005,2013,07
2169,811,881.892,2013,07
2170,813,3680.262,2013,07
2171,822,14989.716,2013,07
2172,824,698.634,2013,07
2173,832,258.0824,2013,07
2174,833,7851.756,2013,07
2175,835,28551.839999999997,2013,07
2176,836,16774.206000000002,2013,07
2177,838,35214.9,2013,07
2178,839,18895.8,2013,07
2179,849,77.987,2013,07
2180,852,243.71749999999997,2013,07
2181,854,97.487,2013,07
2182,856,116.987,2013,07
2183,858,3874.3575,2013,07
2184,859,5886.295461728395,2013,07
2185,860,2152.8311269230767,2013,07
2186,861,49.387,2013,07
2187,862,98.774,2013,07
2188,864,19694.779000000002,2013,07
2189,865,12012.970967741934,2013,07
2190,866,857.25,2013,07
2191,867,20408.830587931032,2013,07
2192,868,7633.655084745762,2013,07
2193,869,22320.871454545453,2013,07
2194,870,2843.604509915014,2013,07
2195,871,1378.6200000000001,2013,07
2196,872,934.96,2013,07
2197,873,747.0577391304348,2013,07
2198,874,1148.6246384615386,2013,07
2199,875,1709.4467711538462,2013,07
2200,876,36811.904,2013,07
2201,877,2267.79813559322,2013,07
2202,878,3362.94,2013,07
2203,879,3021.0,2013,07
2204,880,14111.49943125,2013,07
2205,881,9940.0989,2013,07
2206,882,1565.71,2013,07
2207,883,13380.657225974026,2013,07
2208,884,17428.007519736842,2013,07
2209,885,40902.63976666667,2013,07
2210,886,12403.224000000002,2013,07
2211,887,7830.498,2013,07
2212,888,11444.574,2013,07
2213,889,52336.91725384616,2013,07
2214,890,8432.844000000001,2013,07
2215,891,12046.92,2013,07
2216,892,51740.08724285714,2013,07
2217,893,39016.543854166666,2013,07
2218,894,4809.816000000001,2013,07
2219,895,12203.172,2013,07
2220,896,6201.612,2013,07
2221,898,1000.26,2013,07
2222,899,10802.807999999999,2013,07
2223,900,7401.924,2013,07
2224,902,2000.52,2013,07
2225,903,2000.52,2013,07
2226,904,25094.296433333333,2013,07
2227,905,18787.044,2013,07
2228,906,8301.252,2013,07
2229,907,4217.4,2013,07
2230,908,683.424,2013,07
2231,909,1855.236,2013,07
2232,910,2463.552,2013,07
2233,911,146.44799999999998,2013,07
2234,913,1137.024,2013,07
2235,914,764.7839999999999,2013,07
2236,915,399.228,2013,07
2237,916,2116.128,2013,07
2238,917,14373.441727272728,2013,07
2239,918,9822.66,2013,07
2240,919,3485.46,2013,07
2241,920,10297.95,2013,07
2242,921,1267.46,2013,07
2243,922,734.1600000000001,2013,07
2244,923,484.03000000000003,2013,07
2245,924,10491.18,2013,07
2246,925,11522.812699999999,2013,07
2247,926,7793.447999999999,2013,07
2248,928,1899.2399999999998,2013,07
2249,929,2579.14,2013,07
2250,930,3535.0,2013,07
2251,931,1697.7099999999998,2013,07
2252,932,1674.33,2013,07
2253,933,2510.2000000000003,2013,07
2254,934,1855.36,2013,07
2255,935,1554.816,2013,07
2256,936,2160.732,2013,07
2257,937,5636.904,2013,07
2258,938,2113.578,2013,07
2259,939,2868.558,2013,07
2260,940,3061.422,2013,07
2261,941,2332.512,2013,07
2262,944,10439.782571428572,2013,07
2263,945,8179.206,2013,07
2264,946,746.658,2013,07
2265,947,2472.39,2013,07
2266,948,8882.1,2013,07
2267,949,5896.464,2013,07
2268,950,4155.138,2013,07
2269,951,26243.352,2013,07
2270,952,1892.4905999999999,2013,07
2271,953,88051.705,2013,07
2272,954,128546.47702702704,2013,07
2273,955,77690.88112500001,2013,07
2274,956,56520.797999999995,2013,07
2275,957,129048.30670588235,2013,07
2276,958,34142.7975,2013,07
2277,959,23557.24,2013,07
2278,960,14901.584558823528,2013,07
2279,961,38061.345,2013,07
2280,962,33877.50145161291,2013,07
2281,963,22006.553333333333,2013,07
2282,964,15695.400000000001,2013,07
2283,965,30423.624,2013,07
2284,966,136946.940975,2013,07
2285,967,78110.80254545454,2013,07
2286,968,98952.92894117646,2013,07
2287,969,171917.93666666668,2013,07
2288,970,53453.399999999994,2013,07
2289,971,36526.49,2013,07
2290,972,82881.9264,2013,07
2291,973,148046.13714722224,2013,07
2292,974,85627.83660000001,2013,07
2293,975,40770.04452631579,2013,07
2294,976,181455.60970588238,2013,07
2295,977,32661.68085714286,2013,07
2296,978,14620.58325,2013,07
2297,979,42115.99,2013,07
2298,980,20663.371466666664,2013,07
2299,981,34094.32615384615,2013,07
2300,982,18410.04825,2013,07
2301,983,17589.63611764706,2013,07
2302,984,22034.61,2013,07
2303,985,15789.983684210527,2013,07
2304,986,19185.095217391303,2013,07
2305,987,20932.879500000003,2013,07
2306,988,21270.52828571429,2013,07
2307,989,9189.648000000001,2013,07
2308,990,19647.328461538465,2013,07
2309,991,16847.688000000002,2013,07
2310,992,13249.649368421053,2013,07
2311,993,6976.670800000001,2013,07
2312,994,2008.4279999999999,2013,07
2313,996,6779.141999999999,2013,07
2314,997,15605.711000000001,2013,07
2315,998,48873.24876923077,2013,07
2316,999,44077.93494634146,2013,07
2317,707,10497.884362637364,2013,08
2318,708,10983.792602538071,2013,08
2319,711,9713.078919512196,2013,08
2320,712,2990.1581617021275,2013,08
2321,713,1299.74,2013,08
2322,714,6300.675096774195,2013,08
2323,715,9152.042359701492,2013,08
2324,716,3899.2200000000003,2013,08
2325,717,8589.0,2013,08
2326,718,10306.8,2013,08
2327,722,5260.632,2013,08
2328,726,249.5428,2013,08
2329,736,606.996,2013,08
2330,738,6272.2919999999995,2013,08
2331,739,1637.4,2013,08
2332,742,11461.800000000001,2013,08
2333,743,18624.48,2013,08
2334,747,9717.119999999999,2013,08
2335,748,29473.2,2013,08
2336,762,1691.2584,2013,08
2337,779,178028.70631578946,2013,08
2338,780,168733.88139130434,2013,08
2339,781,128576.28789473683,2013,08
2340,782,174544.42127272725,2013,08
2341,783,192870.95959999997,2013,08
2342,784,153947.92919999998,2013,08
2343,792,47610.420000000006,2013,08
2344,793,130143.85548387097,2013,08
2345,794,101605.77,2013,08
2346,795,75939.31799999998,2013,08
2347,796,64676.91176470588,2013,08
2348,797,44383.19863157895,2013,08
2349,798,44019.25,2013,08
2350,799,44433.224137931036,2013,08
2351,800,34086.4852631579,2013,08
2352,801,69721.50158235294,2013,08
2353,808,293.964,2013,08
2354,809,2043.3600000000001,2013,08
2355,810,1515.402,2013,08
2356,813,1371.0780000000002,2013,08
2357,822,11063.838000000002,2013,08
2358,833,713.796,2013,08
2359,835,18201.798000000003,2013,08
2360,836,10706.94,2013,08
2361,838,5153.4,2013,08
2362,858,2831.9571864406776,2013,08
2363,859,4536.346936065574,2013,08
2364,860,2472.790285714286,2013,08
2365,864,13874.75,2013,08
2366,865,7584.863333333332,2013,08
2367,866,444.5,2013,08
2368,867,12896.819334,2013,08
2369,868,4575.761320754717,2013,08
2370,869,14647.8863125,2013,08
2371,870,2473.731845689655,2013,08
2372,871,1368.63,2013,08
2373,872,997.89,2013,08
2374,873,685.1679999999999,2013,08
2375,874,754.3267804878049,2013,08
2376,875,1237.51845,2013,08
2377,876,21853.257142857143,2013,08
2378,877,1710.6143484848485,2013,08
2379,878,3318.98,2013,08
2380,879,3180.0,2013,08
2381,880,10978.384743529412,2013,08
2382,881,6915.424842857143,2013,08
2383,882,1511.72,2013,08
2384,883,10115.840634920634,2013,08
2385,884,12188.512450000002,2013,08
2386,885,11444.574,2013,08
2387,886,3400.884,2013,08
2388,888,1204.692,2013,08
2389,889,9637.536,2013,08
2390,890,4818.768,2013,08
2391,891,4216.4220000000005,2013,08
2392,892,18070.380000000005,2013,08
2393,893,14375.9912,2013,08
2394,894,2040.5280000000002,2013,08
2395,895,1200.312,2013,08
2396,896,2600.676,2013,08
2397,899,2000.52,2013,08
2398,900,2600.676,2013,08
2399,904,12643.935475,2013,08
2400,905,7427.436000000001,2013,08
2401,906,1966.0860000000002,2013,08
2402,907,958.5,2013,08
2403,908,292.89599999999996,2013,08
2404,909,698.649,2013,08
2405,910,1105.44,2013,08
2406,915,187.87199999999999,2013,08
2407,916,410.592,2013,08
2408,917,4119.18,2013,08
2409,918,4277.610000000001,2013,08
2410,920,4594.47,2013,08
2411,921,1317.3600000000001,2013,08
2412,922,754.11,2013,08
2413,923,548.9,2013,08
2414,924,2697.732,2013,08
2415,925,3596.9759999999997,2013,08
2416,926,4646.094,2013,08
2417,928,1649.34,2013,08
2418,929,3238.9199999999996,2013,08
2419,930,3990.0,2013,08
2420,931,1891.12,2013,08
2421,932,1799.28,2013,08
2422,933,2151.6,2013,08
2423,934,1971.32,2013,08
2424,935,704.5260000000001,2013,08
2425,936,1043.1119999999999,2013,08
2426,937,1895.166,2013,08
2427,938,1384.758,2013,08
2428,939,2011.716,2013,08
2429,940,2089.542,2013,08
2430,941,145.782,2013,08
2431,944,2218.02,2013,08
2432,945,2683.8286533333335,2013,08
2433,947,769.188,2013,08
2434,948,2172.6,2013,08
2435,949,3158.82,2013,08
2436,951,7289.82,2013,08
2437,952,340.032,2013,08
2438,953,42823.462499999994,2013,08
2439,954,126548.70614285716,2013,08
2440,955,66515.553,2013,08
2441,956,28608.84,2013,08
2442,957,148724.50591304348,2013,08
2443,958,13807.710000000001,2013,08
2444,959,12277.326923076924,2013,08
2445,960,6714.143333333333,2013,08
2446,961,29459.57368421053,2013,08
2447,962,16331.699999999999,2013,08
2448,963,15029.73230769231,2013,08
2449,964,6363.0,2013,08
2450,965,16034.76,2013,08
2451,966,85356.71797058823,2013,08
2452,967,78024.1090909091,2013,08
2453,968,16688.49,2013,08
2454,969,96050.92929545455,2013,08
2455,970,35430.74294117647,2013,08
2456,971,18222.75,2013,08
2457,972,46192.646499999995,2013,08
2458,973,127860.84104242426,2013,08
2459,974,102957.52272,2013,08
2460,975,34651.59628571429,2013,08
2461,976,119640.83264000001,2013,08
2462,977,28906.58663414634,2013,08
2463,978,7126.5599999999995,2013,08
2464,979,20455.86666666667,2013,08
2465,980,18149.704133333333,2013,08
2466,981,21877.815684210527,2013,08
2467,982,18802.714470588235,2013,08
2468,983,13921.849846153846,2013,08
2469,984,9966.4236,2013,08
2470,985,13288.5648,2013,08
2471,986,6841.5152727272725,2013,08
2472,987,9622.214307692308,2013,08
2473,988,12429.78,2013,08
2474,989,9997.529142857144,2013,08
2475,990,10205.811000000002,2013,08
2476,991,7523.860666666667,2013,08
2477,992,10583.804000000002,2013,08
2478,993,6911.872000000001,2013,08
2479,994,1004.2139999999999,2013,08
2480,996,2186.82,2013,08
2481,997,25257.59677419355,2013,08
2482,998,56278.4327875,2013,08
2483,999,34193.8283076923,2013,08
2484,707,10403.523684848486,2013,09
2485,708,11665.714447692308,2013,09
2486,711,11054.620690449437,2013,09
2487,712,3531.9805714285712,2013,09
2488,713,1099.78,2013,09
2489,714,5756.181866666668,2013,09
2490,715,12843.430799999998,2013,09
2491,716,4971.80544,2013,09
2492,717,14601.3,2013,09
2493,718,16319.1,2013,09
2494,722,4451.304,2013,09
2495,736,809.328,2013,09
2496,738,10521.264,2013,09
2497,739,11461.800000000001,2013,09
2498,742,25379.700000000004,2013,09
2499,743,41297.76,2013,09
2500,747,21863.52,2013,09
2501,748,38478.9,2013,09
2502,761,1127.5056,2013,09
2503,765,563.7528,2013,09
2504,770,1691.2584,2013,09
2505,779,211880.2441659574,2013,09
2506,780,152325.38786666666,2013,09
2507,781,181216.99666666664,2013,09
2508,782,253811.01906481475,2013,09
2509,783,226613.8697142857,2013,09
2510,784,163247.0333617021,2013,09
2511,792,108535.29206896551,2013,09
2512,793,115326.12,2013,09
2513,794,145425.55054054054,2013,09
2514,795,118013.80499999998,2013,09
2515,796,79461.99130434782,2013,09
2516,797,69862.5515,2013,09
2517,798,60139.754181818185,2013,09
2518,799,48405.168,2013,09
2519,800,49205.518,2013,09
2520,801,55358.6088,2013,09
2521,808,614.652,2013,09
2522,809,1783.296,2013,09
2523,810,1298.9160000000002,2013,09
2524,813,2020.536,2013,09
2525,822,12848.328000000001,2013,09
2526,826,83.2981,2013,09
2527,833,713.796,2013,09
2528,835,19272.492000000002,2013,09
2529,836,13562.124000000002,2013,09
2530,838,17178.0,2013,09
2531,843,15.0,2013,09
2532,852,194.974,2013,09
2533,854,48.7435,2013,09
2534,858,2849.429246376812,2013,09
2535,859,4584.880944117647,2013,09
2536,860,1700.3057142857142,2013,09
2537,864,16564.665217391306,2013,09
2538,865,9999.853,2013,09
2539,866,1079.5,2013,09
2540,867,17302.873961538462,2013,09
2541,868,5757.98328358209,2013,09
2542,869,15182.491779661017,2013,09
2543,870,2594.145312,2013,09
2544,871,1428.57,2013,09
2545,872,1015.87,2013,09
2546,873,730.2278985507247,2013,09
2547,874,1216.983918644068,2013,09
2548,875,1736.6528821428572,2013,09
2549,876,26171.087323943666,2013,09
2550,877,2002.398888888889,2013,09
2551,878,3714.62,2013,09
2552,879,4134.0,2013,09
2553,880,11707.88297586207,2013,09
2554,881,6664.667213114755,2013,09
2555,882,1835.66,2013,09
2556,883,9714.653272307693,2013,09
2557,884,13898.013621951219,2013,09
2558,885,15058.65,2013,09
2559,886,5801.508000000001,2013,09
2560,887,7228.152,2013,09
2561,888,10239.882,2013,09
2562,889,40845.751533333336,2013,09
2563,890,7830.498000000001,2013,09
2564,891,8432.844000000001,2013,09
2565,892,30719.646000000004,2013,09
2566,893,10239.882,2013,09
2567,894,2623.536,2013,09
2568,895,4801.248,2013,09
2569,896,4801.248,2013,09
2570,899,4001.04,2013,09
2571,900,4601.196,2013,09
2572,904,18350.136000000002,2013,09
2573,905,10704.246000000001,2013,09
2574,906,4587.534000000001,2013,09
2575,907,2364.2999999999997,2013,09
2576,908,715.968,2013,09
2577,909,1080.2640000000001,2013,09
2578,910,1263.36,2013,09
2579,915,211.356,2013,09
2580,916,979.104,2013,09
2581,917,6812.490000000001,2013,09
2582,918,6020.34,2013,09
2583,920,7287.780000000001,2013,09
2584,921,1197.6000000000001,2013,09
2585,922,782.0400000000001,2013,09
2586,923,608.78,2013,09
